Date,Fixture,Season,Market,Selection,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2022-10-18,Swansea vs Reading,2022_23,Away,Reading,4,3.0417,3.69,✅ Good,loss,-1.0
2022-10-19,Birmingham vs Burnley,2022_23,Home,Birmingham,-1,2.1429,3.58,✅ Excellent,loss,-1.0
2022-10-19,Birmingham vs Burnley,2022_23,Draw,Draw,-1,3.3333,3.39,✅ Fair,win,2.39
2022-10-19,Blackpool vs Hull,2022_23,Home,Blackpool,8,1.8,2.07,✅ Good,loss,-1.0
2022-10-19,Coventry vs Sheffield United,2022_23,Home,Coventry,1,1.963,2.85,✅ Excellent,win,1.85
2022-10-19,QPR vs Cardiff,2022_23,Home,QPR,1,1.963,2.18,✅ Fair,win,1.18
2022-10-19,Wigan vs Middlesbrough,2022_23,Home,Wigan,2,2.4222,2.86,✅ Good,loss,-1.0
2022-10-19,Millwall vs Watford,2022_23,Home,Millwall,1,1.963,2.52,✅ Good,win,1.52
2022-10-22,Rotherham vs Hull,2022_23,Home,Rotherham,3,1.8936,2.27,✅ Good,loss,-1.0
2022-10-22,Sunderland vs Burnley,2022_23,Home,Sunderland,-8,2.3462,3.08,✅ Good,loss,-1.0
2022-10-22,Stoke vs Coventry,2022_23,Away,Coventry,-3,2.2308,3.38,✅ Excellent,win,2.38
2022-10-22,Sheffield United vs Norwich,2022_23,Home,Sheffield United,0,2.2692,2.33,✅ Fair,loss,-1.0
2022-10-22,Sheffield United vs Norwich,2022_23,Draw,Draw,0,3.2778,3.38,✅ Fair,win,2.38
2022-10-22,Reading vs Bristol City,2022_23,Home,Reading,1,1.963,2.48,✅ Good,win,1.48
2022-10-22,QPR vs Wigan,2022_23,Home,QPR,8,1.8,1.98,✅ Fair,win,0.98
2022-10-22,Blackburn vs Birmingham,2022_23,Home,Blackburn,1,1.963,2.1,✅ Fair,win,1.1
2022-10-22,Blackpool vs Preston,2022_23,Away,Preston,-2,2.5714,2.72,✅ Fair,loss,-1.0
2022-10-22,Millwall vs West Brom,2022_23,Home,Millwall,8,1.8,2.7,✅ Excellent,win,1.7
2022-10-22,Middlesbrough vs Huddersfield,2022_23,Away,Huddersfield,1,3.9259,5.07,✅ Good,loss,-1.0
2022-10-23,Swansea vs Cardiff,2022_23,Home,Swansea,5,1.8485,2.14,✅ Good,win,1.14
2022-10-23,Watford vs Luton,2022_23,Away,Luton,-8,2.3462,3.33,✅ Good,loss,-1.0
2022-10-25,Coventry vs Rotherham,2022_23,Draw,Draw,9,2.8571,3.62,✅ Good,win,2.62
2022-10-25,Burnley vs Norwich,2022_23,Home,Burnley,9,2.1053,2.17,✅ Fair,win,1.17
2022-10-25,Burnley vs Norwich,2022_23,Draw,Draw,9,2.8571,3.47,✅ Good,loss,-1.0
2022-10-28,Birmingham vs QPR,2022_23,Away,QPR,-2,2.5714,3.16,✅ Good,loss,-1.0
2022-10-29,Luton vs Sunderland,2022_23,Home,Luton,5,1.8485,2.0,✅ Fair,loss,-1.0
2022-10-29,Hull vs Blackburn,2022_23,Away,Blackburn,-6,2.4783,2.89,✅ Good,win,1.89
2022-10-29,Norwich vs Stoke,2022_23,Draw,Draw,-1,3.3333,3.45,✅ Fair,loss,-1.0
2022-10-29,Huddersfield vs Millwall,2022_23,Home,Huddersfield,-8,2.3462,3.02,✅ Good,win,2.02
2022-10-29,Huddersfield vs Millwall,2022_23,Away,Millwall,-8,2.3462,2.4,✅ Fair,loss,-1.0
2022-10-29,Preston vs Middlesbrough,2022_23,Away,Middlesbrough,-2,2.5714,2.68,✅ Fair,loss,-1.0
2022-10-29,Cardiff vs Rotherham,2022_23,Draw,Draw,0,3.2778,3.39,✅ Fair,loss,-1.0
2022-10-29,Cardiff vs Rotherham,2022_23,Away,Rotherham,0,3.9333,4.0,✅ Fair,loss,-1.0
2022-10-29,West Brom vs Sheffield United,2022_23,Home,West Brom,1,1.963,2.21,✅ Good,loss,-1.0
2022-10-29,Bristol City vs Swansea,2022_23,Away,Swansea,-5,2.7333,2.94,✅ Fair,loss,-1.0
2022-10-29,Burnley vs Reading,2022_23,Away,Reading,8,4.5,5.5,✅ Good,loss,-1.0
2022-10-29,Coventry vs Blackpool,2022_23,Away,Blackpool,2,3.0278,3.82,✅ Good,win,2.82
2022-10-29,Wigan vs Watford,2022_23,Home,Wigan,-10,2.7143,3.06,✅ Fair,loss,-1.0
2022-11-01,Preston vs Swansea,2022_23,Away,Swansea,-3,2.2308,2.98,✅ Good,loss,-1.0
2022-11-01,Bristol City vs Sheffield United,2022_23,Home,Bristol City,-1,2.1429,3.25,✅ Excellent,loss,-1.0
2022-11-01,Bristol City vs Sheffield United,2022_23,Draw,Draw,-1,3.3333,3.51,✅ Fair,loss,-1.0
2022-11-01,West Brom vs Blackpool,2022_23,Draw,Draw,-7,3.1765,3.9,✅ Good,loss,-1.0
2022-11-01,West Brom vs Blackpool,2022_23,Away,Blackpool,-7,2.7,5.16,✅ Excellent,loss,-1.0
2022-11-01,Coventry vs Blackburn,2022_23,Away,Blackburn,-5,2.7333,3.09,✅ Fair,loss,-1.0
2022-11-01,Hull vs Middlesbrough,2022_23,Home,Hull,0,2.2692,3.12,✅ Good,loss,-1.0
2022-11-01,Hull vs Middlesbrough,2022_23,Draw,Draw,0,3.2778,3.29,✅ Fair,loss,-1.0
2022-11-01,Luton vs Reading,2022_23,Away,Reading,2,3.0278,4.03,✅ Good,loss,-1.0
2022-11-02,Birmingham vs Millwall,2022_23,Home,Birmingham,-1,2.1429,2.54,✅ Good,loss,-1.0
2022-11-02,Burnley vs Rotherham,2022_23,Away,Rotherham,13,4.25,7.3,✅ Excellent,loss,-1.0
2022-11-02,Cardiff vs Watford,2022_23,Home,Cardiff,-2,2.7692,2.94,✅ Fair,loss,-1.0
2022-11-02,Huddersfield vs Sunderland,2022_23,Home,Huddersfield,5,1.8485,2.64,✅ Excellent,loss,-1.0
2022-11-02,Norwich vs QPR,2022_23,Away,QPR,-4,2.8846,3.72,✅ Good,loss,-1.0
2022-11-02,Wigan vs Stoke,2022_23,Away,Stoke,-6,2.4783,2.64,✅ Fair,win,1.64
2022-11-04,Reading vs Preston,2022_23,Home,Reading,-1,2.1429,2.34,✅ Fair,loss,-1.0
2022-11-05,Millwall vs Hull,2022_23,Draw,Draw,9,2.8571,3.49,✅ Good,win,2.49
2022-11-05,Watford vs Coventry,2022_23,Away,Coventry,-2,2.5714,3.97,✅ Excellent,win,2.97
2022-11-05,Swansea vs Wigan,2022_23,Home,Swansea,5,1.8485,1.91,✅ Fair,loss,-1.0
2022-11-05,Sunderland vs Cardiff,2022_23,Away,Cardiff,2,3.0278,3.41,✅ Fair,win,2.41
2022-11-05,Stoke vs Birmingham,2022_23,Away,Birmingham,-6,2.4783,3.6,✅ Excellent,win,2.6
2022-11-05,Middlesbrough vs Bristol City,2022_23,Away,Bristol City,2,3.0278,4.41,✅ Good,loss,-1.0
2022-11-05,Blackpool vs Luton,2022_23,Home,Blackpool,3,1.8936,2.76,✅ Excellent,loss,-1.0
2022-11-05,Blackburn vs Huddersfield,2022_23,Draw,Draw,4,3.1739,3.55,✅ Fair,loss,-1.0
2022-11-05,Blackburn vs Huddersfield,2022_23,Away,Huddersfield,4,3.0417,4.34,✅ Good,loss,-1.0
2022-11-05,Sheffield United vs Burnley,2022_23,Home,Sheffield United,-9,2.381,2.45,✅ Fair,win,1.45
2022-11-05,Sheffield United vs Burnley,2022_23,Away,Burnley,-9,2.5,2.87,✅ Fair,loss,-1.0
2022-11-05,QPR vs West Brom,2022_23,Home,QPR,3,1.8936,2.57,✅ Excellent,loss,-1.0
2022-11-05,Rotherham vs Norwich,2022_23,Home,Rotherham,-1,2.1429,3.91,✅ Excellent,loss,-1.0
2022-11-05,Rotherham vs Norwich,2022_23,Draw,Draw,-1,3.3333,3.54,✅ Fair,loss,-1.0
2022-11-08,QPR vs Huddersfield,2022_23,Away,Huddersfield,3,4.45,5.13,✅ Fair,win,4.13
2022-11-08,Sheffield United vs Rotherham,2022_23,Draw,Draw,9,2.8571,5.1,✅ Excellent,loss,-1.0
2022-11-08,Sheffield United vs Rotherham,2022_23,Away,Rotherham,9,5.7143,9.05,✅ Good,win,8.05
2022-11-08,Stoke vs Luton,2022_23,Away,Luton,-3,2.2308,3.77,✅ Excellent,loss,-1.0
2022-11-08,Birmingham vs Swansea,2022_23,Home,Birmingham,6,2.5,2.66,✅ Fair,loss,-1.0
2022-11-08,Blackpool vs Middlesbrough,2022_23,Home,Blackpool,-4,2.2727,3.2,✅ Good,loss,-1.0
2022-11-08,Cardiff vs Hull,2022_23,Away,Hull,-4,2.8846,3.76,✅ Good,win,2.76
2022-11-08,Coventry vs Wigan,2022_23,Home,Coventry,11,1.8182,1.97,✅ Fair,win,0.97
2022-11-08,Coventry vs Wigan,2022_23,Draw,Draw,11,2.8571,3.44,✅ Good,loss,-1.0
2022-11-08,Watford vs Reading,2022_23,Away,Reading,6,2.7586,4.53,✅ Excellent,loss,-1.0
2022-11-11,Birmingham vs Sunderland,2022_23,Draw,Draw,4,3.1739,3.21,✅ Fair,loss,-1.0
2022-11-11,Birmingham vs Sunderland,2022_23,Away,Sunderland,4,3.0417,3.3,✅ Fair,win,2.3
2022-11-12,Cardiff vs Sheffield United,2022_23,Home,Cardiff,-9,2.381,3.19,✅ Good,loss,-1.0
2022-11-12,Coventry vs QPR,2022_23,Home,Coventry,5,1.8485,2.36,✅ Good,win,1.36
2022-11-12,Huddersfield vs Swansea,2022_23,Home,Huddersfield,-4,2.2727,3.03,✅ Good,loss,-1.0
2022-11-12,Hull vs Reading,2022_23,Home,Hull,5,1.8485,2.44,✅ Good,loss,-1.0
2022-11-12,Luton vs Rotherham,2022_23,Draw,Draw,0,3.2778,3.76,✅ Fair,win,2.76
2022-11-12,Luton vs Rotherham,2022_23,Away,Rotherham,0,3.9333,4.91,✅ Good,loss,-1.0
2022-11-12,Norwich vs Middlesbrough,2022_23,Away,Middlesbrough,-6,2.4783,3.31,✅ Good,win,2.31
2022-11-12,Preston vs Millwall,2022_23,Home,Preston,-4,2.2727,2.51,✅ Fair,loss,-1.0
2022-11-12,Preston vs Millwall,2022_23,Away,Millwall,-4,2.8846,3.06,✅ Fair,win,2.06
2022-11-12,West Brom vs Stoke,2022_23,Away,Stoke,2,3.0278,3.77,✅ Good,loss,-1.0
2022-11-12,Wigan vs Blackpool,2022_23,Away,Blackpool,-4,2.8846,3.15,✅ Fair,loss,-1.0
2022-11-13,Burnley vs Blackburn,2022_23,Away,Blackburn,-3,2.2308,5.09,✅ Excellent,loss,-1.0
2022-12-03,Sunderland vs Millwall,2022_23,Draw,Draw,-7,3.1765,3.22,✅ Fair,loss,-1.0
2022-12-03,Sunderland vs Millwall,2022_23,Away,Millwall,-7,2.7,2.87,✅ Fair,loss,-1.0
2022-12-10,Reading vs Coventry,2022_23,Away,Coventry,-6,2.4783,2.87,✅ Good,loss,-1.0
2022-12-10,Swansea vs Norwich,2022_23,Home,Swansea,0,2.2692,2.42,✅ Fair,loss,-1.0
2022-12-10,Swansea vs Norwich,2022_23,Draw,Draw,0,3.2778,3.44,✅ Fair,loss,-1.0
2022-12-10,Stoke vs Cardiff,2022_23,Draw,Draw,-1,3.3333,3.36,✅ Fair,win,2.36
2022-12-10,Rotherham vs Bristol City,2022_23,Home,Rotherham,-1,2.1429,2.93,✅ Good,loss,-1.0
2022-12-10,Rotherham vs Bristol City,2022_23,Draw,Draw,-1,3.3333,3.34,✅ Fair,loss,-1.0
2022-12-10,Blackpool vs Birmingham,2022_23,Home,Blackpool,-4,2.2727,2.77,✅ Good,loss,-1.0
2022-12-10,Blackburn vs Preston,2022_23,Home,Blackburn,1,1.963,2.23,✅ Good,loss,-1.0
2022-12-10,Middlesbrough vs Luton,2022_23,Draw,Draw,10,3.2,3.58,✅ Fair,loss,-1.0
2022-12-10,Middlesbrough vs Luton,2022_23,Away,Luton,10,3.5556,4.26,✅ Good,loss,-1.0
2022-12-10,Sheffield United vs Huddersfield,2022_23,Draw,Draw,7,3.75,4.43,✅ Fair,loss,-1.0
2022-12-10,Sheffield United vs Huddersfield,2022_23,Away,Huddersfield,7,5.625,6.65,✅ Fair,loss,-1.0
2022-12-11,QPR vs Burnley,2022_23,Home,QPR,-10,2.7143,3.05,✅ Fair,loss,-1.0
2022-12-11,Watford vs Hull,2022_23,Away,Hull,8,4.5,5.3,✅ Fair,loss,-1.0
2022-12-12,Sunderland vs West Brom,2022_23,Home,Sunderland,4,2.8077,3.02,✅ Fair,loss,-1.0
2022-12-12,Sunderland vs West Brom,2022_23,Draw,Draw,4,3.1739,3.25,✅ Fair,loss,-1.0
2022-12-16,Birmingham vs Reading,2022_23,Draw,Draw,4,3.1739,3.19,✅ Fair,loss,-1.0
2022-12-16,Birmingham vs Reading,2022_23,Away,Reading,4,3.0417,3.93,✅ Good,loss,-1.0
2022-12-17,West Brom vs Rotherham,2022_23,Draw,Draw,6,4.2105,4.49,✅ Fair,loss,-1.0
2022-12-17,West Brom vs Rotherham,2022_23,Away,Rotherham,6,2.7586,7.43,✅ Excellent,loss,-1.0
2022-12-17,Preston vs QPR,2022_23,Home,Preston,11,1.8182,2.31,✅ Good,loss,-1.0
2022-12-17,Preston vs QPR,2022_23,Draw,Draw,11,2.8571,3.24,✅ Fair,loss,-1.0
2022-12-17,Norwich vs Blackburn,2022_23,Away,Blackburn,6,2.7586,4.49,✅ Excellent,win,3.49
2022-12-17,Hull vs Sunderland,2022_23,Draw,Draw,-7,3.1765,3.26,✅ Fair,win,2.26
2022-12-17,Hull vs Sunderland,2022_23,Away,Sunderland,-7,2.7,2.88,✅ Fair,loss,-1.0
2022-12-17,Huddersfield vs Watford,2022_23,Home,Huddersfield,-5,2.6452,3.69,✅ Good,loss,-1.0
2022-12-17,Coventry vs Swansea,2022_23,Away,Swansea,6,2.7586,2.95,✅ Fair,loss,-1.0
2022-12-17,Burnley vs Middlesbrough,2022_23,Draw,Draw,0,3.2778,3.43,✅ Fair,loss,-1.0
2022-12-17,Bristol City vs Stoke,2022_23,Home,Bristol City,1,1.963,2.53,✅ Good,loss,-1.0
2022-12-17,Cardiff vs Blackpool,2022_23,Draw,Draw,4,3.1739,3.52,✅ Fair,win,2.52
2022-12-17,Cardiff vs Blackpool,2022_23,Away,Blackpool,4,3.0417,4.35,✅ Good,loss,-1.0
2022-12-19,Wigan vs Sheffield United,2022_23,Home,Wigan,-10,2.7143,3.73,✅ Good,loss,-1.0
2022-12-21,Coventry vs West Brom,2022_23,Home,Coventry,-1,2.1429,2.97,✅ Good,win,1.97
2022-12-26,Sheffield United vs Coventry,2022_23,Away,Coventry,1,3.9259,4.93,✅ Good,loss,-1.0
2022-12-26,Luton vs Norwich,2022_23,Away,Norwich,-3,2.2308,2.69,✅ Good,loss,-1.0
2022-12-26,Rotherham vs Stoke,2022_23,Draw,Draw,-7,3.1765,3.32,✅ Fair,win,2.32
2022-12-26,Preston vs Huddersfield,2022_23,Home,Preston,8,1.8,1.86,✅ Fair,loss,-1.0
2022-12-26,Cardiff vs QPR,2022_23,Draw,Draw,4,3.1739,3.2,✅ Fair,win,2.2
2022-12-26,Hull vs Blackpool,2022_23,Draw,Draw,4,3.1739,3.38,✅ Fair,win,2.38
2022-12-26,Hull vs Blackpool,2022_23,Away,Blackpool,4,3.0417,3.56,✅ Good,loss,-1.0
2022-12-26,Bristol City vs West Brom,2022_23,Draw,Draw,-7,3.1765,3.3,✅ Fair,loss,-1.0
2022-12-26,Watford vs Millwall,2022_23,Away,Millwall,6,2.7586,3.66,✅ Good,win,2.66
2022-12-26,Middlesbrough vs Wigan,2022_23,Away,Wigan,8,4.5,5.36,✅ Fair,loss,-1.0
2022-12-26,Sunderland vs Blackburn,2022_23,Home,Sunderland,7,1.8,2.34,✅ Good,win,1.34
2022-12-27,Reading vs Swansea,2022_23,Home,Reading,0,2.2692,2.8,✅ Good,win,1.8
2022-12-27,Burnley vs Birmingham,2022_23,Away,Birmingham,6,2.7586,5.69,✅ Excellent,loss,-1.0
2022-12-29,Wigan vs Sunderland,2022_23,Home,Wigan,-8,2.3462,2.71,✅ Good,loss,-1.0
2022-12-29,Wigan vs Sunderland,2022_23,Away,Sunderland,-8,2.3462,2.66,✅ Fair,win,1.66
2022-12-29,Blackpool vs Sheffield United,2022_23,Home,Blackpool,-12,4.5,4.56,✅ Fair,loss,-1.0
2022-12-29,Blackpool vs Sheffield United,2022_23,Draw,Draw,-12,3.6,3.78,✅ Fair,loss,-1.0
2022-12-29,QPR vs Luton,2022_23,Away,Luton,-5,2.7333,3.31,✅ Good,win,2.31
2022-12-29,Blackburn vs Middlesbrough,2022_23,Draw,Draw,-11,2.8571,3.24,✅ Fair,loss,-1.0
2022-12-29,Coventry vs Cardiff,2022_23,Home,Coventry,3,1.8936,2.19,✅ Good,loss,-1.0
2022-12-29,Huddersfield vs Rotherham,2022_23,Home,Huddersfield,3,1.8936,2.11,✅ Fair,win,1.11
2022-12-29,Millwall vs Bristol City,2022_23,Home,Millwall,3,1.8936,1.91,✅ Fair,loss,-1.0
2022-12-30,Stoke vs Burnley,2022_23,Home,Stoke,-9,2.381,3.14,✅ Good,loss,-1.0
2022-12-30,Swansea vs Watford,2022_23,Away,Watford,-3,2.2308,3.2,✅ Excellent,loss,-1.0
2022-12-30,Birmingham vs Hull,2022_23,Away,Hull,-2,2.5714,3.86,✅ Excellent,win,2.86
2022-12-30,Norwich vs Reading,2022_23,Draw,Draw,-1,3.3333,3.68,✅ Fair,win,2.68
2022-12-30,Norwich vs Reading,2022_23,Away,Reading,-1,4.2857,4.9,✅ Fair,loss,-1.0
2023-01-01,Blackburn vs Cardiff,2022_23,Away,Cardiff,-3,2.2308,3.08,✅ Good,loss,-1.0
2023-01-01,Blackpool vs Sunderland,2022_23,Away,Sunderland,-12,2.0,2.42,✅ Good,loss,-1.0
2023-01-01,Coventry vs Bristol City,2022_23,Home,Coventry,1,1.963,1.98,✅ Fair,loss,-1.0
2023-01-01,Huddersfield vs Luton,2022_23,Home,Huddersfield,-1,2.1429,2.98,✅ Good,loss,-1.0
2023-01-01,Millwall vs Rotherham,2022_23,Draw,Draw,7,3.75,3.88,✅ Fair,loss,-1.0
2023-01-01,Millwall vs Rotherham,2022_23,Away,Rotherham,7,5.625,6.15,✅ Fair,loss,-1.0
2023-01-02,Stoke vs Preston,2022_23,Away,Preston,2,3.0278,3.5,✅ Fair,win,2.5
2023-01-02,QPR vs Sheffield United,2022_23,Away,Sheffield United,-13,1.3333,2.31,✅ Excellent,loss,-1.0
2023-01-02,Wigan vs Hull,2022_23,Home,Wigan,-9,2.381,2.45,✅ Fair,loss,-1.0
2023-01-02,Wigan vs Hull,2022_23,Away,Hull,-9,2.5,2.91,✅ Good,win,1.91
2023-01-02,Norwich vs Watford,2022_23,Draw,Draw,0,3.2778,3.54,✅ Fair,loss,-1.0
2023-01-02,Birmingham vs Middlesbrough,2022_23,Draw,Draw,-11,2.8571,3.34,✅ Good,loss,-1.0
2023-01-02,Swansea vs Burnley,2022_23,Draw,Draw,-7,3.1765,3.37,✅ Fair,loss,-1.0
2023-01-02,West Brom vs Reading,2022_23,Draw,Draw,9,2.8571,3.86,✅ Good,loss,-1.0
2023-01-14,Reading vs QPR,2022_23,Home,Reading,8,1.8,2.68,✅ Excellent,loss,-1.0
2023-01-14,Preston vs Norwich,2022_23,Home,Preston,2,2.4222,2.89,✅ Good,loss,-1.0
2023-01-14,Middlesbrough vs Millwall,2022_23,Away,Millwall,2,3.0278,3.9,✅ Good,loss,-1.0
2023-01-14,Watford vs Blackpool,2022_23,Draw,Draw,-1,3.3333,3.71,✅ Fair,loss,-1.0
2023-01-14,Watford vs Blackpool,2022_23,Away,Blackpool,-1,4.2857,4.41,✅ Fair,loss,-1.0
2023-01-14,Sheffield United vs Stoke,2022_23,Draw,Draw,9,2.8571,3.67,✅ Good,loss,-1.0
2023-01-14,Sunderland vs Swansea,2022_23,Home,Sunderland,5,1.8485,2.57,✅ Excellent,loss,-1.0
2023-01-14,Rotherham vs Blackburn,2022_23,Home,Rotherham,-5,2.6452,3.36,✅ Good,win,2.36
2023-01-14,Cardiff vs Wigan,2022_23,Home,Cardiff,7,1.8,1.97,✅ Fair,loss,-1.0
2023-01-14,Burnley vs Coventry,2022_23,Draw,Draw,15,3.0,3.79,✅ Good,loss,-1.0
2023-01-14,Burnley vs Coventry,2022_23,Away,Coventry,15,4.5,4.91,✅ Fair,loss,-1.0
2023-01-14,Luton vs West Brom,2022_23,Home,Luton,-6,3.0,3.0,✅ Fair,loss,-1.0
2023-01-14,Hull vs Huddersfield,2022_23,Draw,Draw,4,3.1739,3.37,✅ Fair,win,2.37
2023-01-14,Hull vs Huddersfield,2022_23,Away,Huddersfield,4,3.0417,4.01,✅ Good,loss,-1.0
2023-01-14,Bristol City vs Birmingham,2022_23,Home,Bristol City,5,1.8485,2.25,✅ Good,win,1.25
2023-01-20,Sheffield United vs Hull,2022_23,Away,Hull,3,4.45,5.1,✅ Fair,loss,-1.0
2023-01-20,Burnley vs West Brom,2022_23,Home,Burnley,3,1.8936,2.26,✅ Good,win,1.26
2023-01-21,Watford vs Rotherham,2022_23,Away,Rotherham,5,4.3571,5.87,✅ Good,loss,-1.0
2023-01-21,QPR vs Swansea,2022_23,Home,QPR,-8,2.3462,2.63,✅ Fair,loss,-1.0
2023-01-21,QPR vs Swansea,2022_23,Away,Swansea,-8,2.3462,2.68,✅ Fair,loss,-1.0
2023-01-21,Wigan vs Luton,2022_23,Away,Luton,-13,1.3333,2.51,✅ Excellent,win,1.51
2023-01-21,Stoke vs Reading,2022_23,Away,Reading,-3,2.2308,4.16,✅ Excellent,loss,-1.0
2023-01-21,Birmingham vs Preston,2022_23,Away,Preston,-3,2.2308,3.24,✅ Excellent,win,2.24
2023-01-21,Cardiff vs Millwall,2022_23,Home,Cardiff,-2,2.7692,3.04,✅ Fair,loss,-1.0
2023-01-21,Coventry vs Norwich,2022_23,Away,Norwich,-3,2.2308,2.49,✅ Fair,win,1.49
2023-01-21,Bristol City vs Blackburn,2022_23,Home,Bristol City,7,1.8,2.18,✅ Good,loss,-1.0
2023-01-22,Sunderland vs Middlesbrough,2022_23,Home,Sunderland,-5,2.6452,2.87,✅ Fair,win,1.87
2023-01-28,Coventry vs Huddersfield,2022_23,Away,Huddersfield,-3,2.2308,4.53,✅ Excellent,loss,-1.0
2023-01-28,Hull vs QPR,2022_23,Home,Hull,5,1.8485,2.52,✅ Excellent,win,1.52
2023-01-28,Middlesbrough vs Watford,2022_23,Draw,Draw,4,3.1739,3.46,✅ Fair,loss,-1.0
2023-01-28,Middlesbrough vs Watford,2022_23,Away,Watford,4,3.0417,4.03,✅ Good,loss,-1.0
2023-01-31,Luton vs Cardiff,2022_23,Home,Luton,7,1.8,1.97,✅ Fair,win,0.97
2023-02-03,West Brom vs Coventry,2022_23,Home,West Brom,7,1.8,1.85,✅ Fair,win,0.85
2023-02-04,Huddersfield vs QPR,2022_23,Home,Huddersfield,4,2.8077,3.07,✅ Fair,loss,-1.0
2023-02-04,Huddersfield vs QPR,2022_23,Draw,Draw,4,3.1739,3.18,✅ Fair,win,2.18
2023-02-04,Rotherham vs Sheffield United,2022_23,Home,Rotherham,-11,3.3333,4.96,✅ Good,loss,-1.0
2023-02-04,Rotherham vs Sheffield United,2022_23,Draw,Draw,-11,2.8571,3.81,✅ Good,win,2.81
2023-02-04,Hull vs Cardiff,2022_23,Home,Hull,9,2.1053,2.15,✅ Fair,win,1.15
2023-02-04,Hull vs Cardiff,2022_23,Draw,Draw,9,2.8571,3.25,✅ Fair,loss,-1.0
2023-02-04,Reading vs Watford,2022_23,Home,Reading,0,2.2692,2.85,✅ Good,loss,-1.0
2023-02-04,Millwall vs Sunderland,2022_23,Home,Millwall,1,1.963,2.07,✅ Fair,loss,-1.0
2023-02-04,Middlesbrough vs Blackpool,2022_23,Draw,Draw,10,3.2,4.08,✅ Good,loss,-1.0
2023-02-04,Middlesbrough vs Blackpool,2022_23,Away,Blackpool,10,3.5556,6.3,✅ Excellent,loss,-1.0
2023-02-04,Luton vs Stoke,2022_23,Away,Stoke,6,2.7586,3.33,✅ Good,loss,-1.0
2023-02-04,Norwich vs Burnley,2022_23,Draw,Draw,-7,3.1765,3.35,✅ Fair,loss,-1.0
2023-02-04,Norwich vs Burnley,2022_23,Away,Burnley,-7,2.7,2.76,✅ Fair,win,1.76
2023-02-04,Preston vs Bristol City,2022_23,Away,Bristol City,-5,2.7333,2.98,✅ Fair,win,1.98
2023-02-04,Swansea vs Birmingham,2022_23,Home,Swansea,12,1.6667,1.85,✅ Good,loss,-1.0
2023-02-04,Swansea vs Birmingham,2022_23,Draw,Draw,12,2.5,3.55,✅ Good,loss,-1.0
2023-02-06,Blackburn vs Wigan,2022_23,Draw,Draw,9,2.8571,3.4,✅ Good,win,2.4
2023-02-07,Blackpool vs Huddersfield,2022_23,Away,Huddersfield,-6,2.4783,3.35,✅ Good,loss,-1.0
2023-02-10,Birmingham vs West Brom,2022_23,Home,Birmingham,-14,2.6667,3.75,✅ Good,win,2.75
2023-02-11,Wigan vs Huddersfield,2022_23,Away,Huddersfield,-10,2.7143,3.34,✅ Good,loss,-1.0
2023-02-11,Watford vs Blackburn,2022_23,Away,Blackburn,2,3.0278,4.07,✅ Good,loss,-1.0
2023-02-11,Sunderland vs Reading,2022_23,Home,Sunderland,8,1.8,1.87,✅ Fair,win,0.87
2023-02-11,Stoke vs Hull,2022_23,Away,Hull,-8,2.3462,3.72,✅ Excellent,loss,-1.0
2023-02-11,QPR vs Millwall,2022_23,Draw,Draw,-11,2.8571,3.17,✅ Fair,loss,-1.0
2023-02-11,Coventry vs Luton,2022_23,Away,Luton,-9,2.5,3.21,✅ Good,loss,-1.0
2023-02-11,Bristol City vs Norwich,2022_23,Home,Bristol City,0,2.2692,2.85,✅ Good,win,1.85
2023-02-11,Bristol City vs Norwich,2022_23,Draw,Draw,0,3.2778,3.44,✅ Fair,loss,-1.0
2023-02-11,Blackpool vs Rotherham,2022_23,Away,Rotherham,-5,2.7333,3.31,✅ Good,loss,-1.0
2023-02-11,Cardiff vs Middlesbrough,2022_23,Home,Cardiff,-11,3.3333,3.44,✅ Fair,loss,-1.0
2023-02-11,Cardiff vs Middlesbrough,2022_23,Draw,Draw,-11,2.8571,3.39,✅ Good,loss,-1.0
2023-02-11,Burnley vs Preston,2022_23,Draw,Draw,16,3.5,4.02,✅ Fair,loss,-1.0
2023-02-11,Burnley vs Preston,2022_23,Away,Preston,16,3.5,6.55,✅ Excellent,loss,-1.0
2023-02-14,Birmingham vs Cardiff,2022_23,Home,Birmingham,3,1.8936,2.27,✅ Good,loss,-1.0
2023-02-14,Coventry vs Millwall,2022_23,Away,Millwall,-6,2.4783,2.9,✅ Good,loss,-1.0
2023-02-14,Norwich vs Hull,2022_23,Away,Hull,-5,2.7333,4.36,✅ Excellent,loss,-1.0
2023-02-14,QPR vs Sunderland,2022_23,Home,QPR,-8,2.3462,2.4,✅ Fair,loss,-1.0
2023-02-14,QPR vs Sunderland,2022_23,Away,Sunderland,-8,2.3462,3.0,✅ Good,win,2.0
2023-02-14,Burnley vs Watford,2022_23,Draw,Draw,9,2.8571,3.82,✅ Good,win,2.82
2023-02-14,Reading vs Rotherham,2022_23,Away,Rotherham,-5,2.7333,3.95,✅ Good,loss,-1.0
2023-02-15,Swansea vs Blackpool,2022_23,Draw,Draw,7,3.75,3.95,✅ Fair,loss,-1.0
2023-02-15,West Brom vs Blackburn,2022_23,Away,Blackburn,6,2.7586,5.18,✅ Excellent,loss,-1.0
2023-02-15,Sheffield United vs Middlesbrough,2022_23,Draw,Draw,-1,3.3333,3.44,✅ Fair,loss,-1.0
